0 0 0.717445
1 0 0.603572
2 0 0.336332
3 0 0.626841
4 0 0.231447
5 0 0.593205
6 0 0.932876
7 0 0.184174
8 0 0.108223
9 0 0.170438
10 0 0.53445
11 0 0.292925
12 0 0.961722
13 0 0.207034
14 0 0.370973
15 0 0.417721
16 0 0.807965
17 0 0.332645
18 0 0.792429
19 0 0.140151
20 0 0.797973
21 0 0.747343
22 0 0.0751362
23 0 0.955789
24 0 0.265218
25 0 0.860795
26 0 0.308982
27 0 0.0741902
28 0 0.959615
29 0 0.501327
30 0 0.0326392
31 0 0.67706
0 1 0.104899
1 1 0.368971
2 1 0.303901
3 1 0.336346
4 1 0.962176
5 1 0.236777
6 1 0.52052
7 1 0.0703989
8 1 0.407215
9 1 0.0549703
10 1 0.363324
11 1 0.368937
12 1 0.262004
13 1 0.734297
14 1 0.786659
15 1 0.0699695
16 1 0.0669425
17 1 0.579088
18 1 0.210121
19 1 0.864915
20 1 0.326431
21 1 0.285257
22 1 0.820704
23 1 0.591649
24 1 0.146052
25 1 0.129687
26 1 0.665839
27 1 0.105667
28 1 0.631014
29 1 0.698478
30 1 0.782727
31 1 0.735913
0 2 0.0674493
1 2 0.0866284
2 2 0.0722593
3 2 0.0296255
4 2 0.323405
5 2 0.592779
6 2 0.100024
7 2 0.73062
8 2 0.64775
9 2 0.463349
10 2 0.0995578
11 2 0.909754
12 2 0.197646
13 2 0.886217
14 2 0.979723
15 2 0.264589
16 2 0.465304
17 2 0.189844
18 2 0.129504
19 2 0.791735
20 2 0.475101
21 2 0.950208
22 2 0.383384
23 2 0.621153
24 2 0.0798949
25 2 0.0492225
26 2 0.72682
27 2 0.710909
28 2 0.747701
29 2 0.509547
30 2 0.446822
31 2 0.81515
0 3 0.596176
1 3 0.519081
2 3 0.844775
3 3 0.919581
4 3 0.11186
5 3 0.9448
6 3 0.650201
7 3 0.75961
8 3 0.408149
9 3 0.749759
10 3 0.669364
11 3 0.605795
12 3 0.635975
13 3 0.649087
14 3 0.870383
15 3 0.101279
16 3 0.838931
17 3 0.999887
18 3 0.893014
19 3 0.314032
20 3 0.950095
21 3 0.276398
22 3 0.935184
23 3 0.0299902
24 3 0.32562
25 3 0.662004
26 3 0.740899
27 3 0.073321
28 3 0.171552
29 3 0.187721
30 3 0.888471
31 3 0.767727
0 4 0.706802
1 4 0.733246
2 4 0.687308
3 4 0.818663
4 4 0.678046
5 4 0.337509
6 4 0.578273
7 4 0.0861949
8 4 0.0872679
9 4 0.247636
10 4 0.69199
11 4 0.723243
12 4 0.896724
13 4 0.562373
14 4 0.824523
15 4 0.735655
16 4 0.56226
17 4 0.717537
18 4 0.0496864
19 4 0.512356
20 4 0.993935
21 4 0.984871
22 4 0.542346
23 4 0.319555
24 4 0.646875
25 4 0.283245
26 4 0.392876
27 4 0.818427
28 4 0.470966
29 4 0.281347
30 4 0.586154
31 4 0.177768
0 5 0.0145933
1 5 0.273462
2 5 0.996431
3 5 0.69264
4 5 0.610971
5 5 0.574703
6 5 0.778835
7 5 0.698239
8 5 0.82234
9 5 0.470824
10 5 0.421482
11 5 0.719063
12 5 0.0331973
13 5 0.246005
14 5 0.454718
15 5 0.595458
16 5 0.963542
17 5 0.504404
18 5 0.107813
19 5 0.957477
20 5 0.489275
21 5 0.650159
22 5 0.277031
23 5 0.13615
24 5 0.933404
25 5 0.669907
26 5 0.954577
27 5 0.40437
28 5 0.951254
29 5 0.540731
30 5 0.582138
31 5 0.965847
0 6 0.814194
1 6 0.578569
2 6 0.658487
3 6 0.425165
4 6 0.153272
5 6 0.437322
6 6 0.123404
7 6 0.975612
8 6 0.908146
9 6 0.544886
10 6 0.694675
11 6 0.941343
12 6 0.790891
13 6 0.149392
14 6 0.536801
15 6 0.754433
16 6 0.653797
17 6 0.644614
18 6 0.71191
19 6 0.143072
20 6 0.294774
21 6 0.988941
22 6 0.279222
23 6 0.228178
24 6 0.658849
25 6 0.233799
26 6 0.632548
27 6 0.610103
28 6 0.77453
29 6 0.214687
30 6 0.57595
31 6 0.588724
0 7 0.793255
1 7 0.234437
2 7 0.0138885
3 7 0.946527
4 7 0.671759
5 7 0.137293
6 7 0.922139
7 7 0.579905
8 7 0.682179
9 7 0.616814
10 7 0.521248
11 7 0.47307
12 7 0.766206
13 7 0.0580485
14 7 0.227504
15 7 0.420003
16 7 0.702663
17 7 0.939414
18 7 0.563074
19 7 0.997436
20 7 0.928355
21 7 0.842296
22 7 0.225614
23 7 0.587204
24 7 0.0760948
25 7 0.858163
26 7 0.197306
27 7 0.850625
28 7 0.0728491
29 7 0.773257
30 7 0.439349
31 7 0.866105
0 8 0.00769405
1 8 0.453237
2 8 0.812632
3 8 0.679453
4 8 0.590529
5 8 0.734771
6 8 0.259358
7 8 0.272708
8 8 0.351585
9 8 0.780605
10 8 0.745779
11 8 0.117791
12 8 0.838654
13 8 0.973283
14 8 0.537794
15 8 0.541317
16 8 0.912697
17 8 0.100868
18 8 0.538753
19 8 0.841052
20 8 0.943164
21 8 0.764367
22 8 0.428255
23 8 0.0192584
24 8 0.62253
25 8 0.625562
26 8 0.869883
27 8 0.695379
28 8 0.398819
29 8 0.309232
30 8 0.561483
31 8 0.406513
0 9 0.762469
1 9 0.374115
2 9 0.0859656
3 9 0.352998
4 9 0.108886
5 9 0.345323
6 9 0.625707
7 9 0.460471
8 9 0.125928
9 9 0.371486
10 9 0.578262
11 9 0.964582
12 9 0.344768
13 9 0.116055
14 9 0.505899
15 9 0.257465
16 9 0.216923
17 9 0.0446517
18 9 0.0985166
19 9 0.160087
20 9 0.809019
21 9 0.526772
22 9 0.179345
23 9 0.431549
24 9 0.152334
25 9 0.0492286
26 9 0.126928
27 9 0.551152
28 9 0.35846
29 9 0.688411
30 9 0.957665
31 9 0.120929
0 10 0.0625264
1 10 0.0436306
2 10 0.473928
3 10 0.171413
4 10 0.388954
5 10 0.0996343
6 10 0.631884
7 10 0.514882
8 10 0.47112
9 10 0.210146
10 10 0.479465
11 10 0.815889
12 10 0.326201
13 10 0.985363
14 10 0.0733535
15 10 0.543124
16 10 0.0300151
17 10 0.17187
18 10 0.703211
19 10 0.839034
20 10 0.698642
21 10 0.882557
22 10 0.270583
23 10 0.850976
24 10 0.931785
25 10 0.39751
26 10 0.402128
27 10 0.290246
28 10 0.0859213
29 10 0.359793
30 10 0.411175
31 10 0.148448
0 11 0.403424
1 11 0.885102
2 11 0.31986
3 11 0.792378
4 11 0.984737
5 11 0.951744
6 11 0.30726
7 11 0.455857
8 11 0.16189
9 11 0.786724
10 11 0.271745
11 11 0.488091
12 11 0.772088
13 11 0.345099
14 11 0.0312155
15 11 0.802103
16 11 0.516969
17 11 0.734427
18 11 0.641137
19 11 0.215611
20 11 0.616983
21 11 0.91172
22 11 0.066587
23 11 0.548768
24 11 0.30923
25 11 0.468715
26 11 0.839014
27 11 0.395151
28 11 0.828509
29 11 0.250189
30 11 0.543599
31 11 0.231933
0 12 0.135291
1 12 0.863459
2 12 0.0243101
3 12 0.120028
4 12 0.815203
5 12 0.33157
6 12 0.575885
7 12 0.977093
8 12 0.118294
9 12 0.84763
10 12 0.465185
11 12 0.890382
12 12 0.192729
13 12 0.4964
14 12 0.692485
15 12 0.709698
16 12 0.230827
17 12 0.333622
18 12 0.925309
19 12 0.84781
20 12 0.245341
21 12 0.991896
22 12 0.396578
23 12 0.554571
24 12 0.460611
25 12 0.235592
26 12 0.949722
27 12 0.28912
28 12 0.485781
29 12 0.493321
30 12 0.521052
31 12 0.621072
0 13 0.35678
1 13 0.545362
2 13 0.7411
3 13 0.171984
4 13 0.876932
5 13 0.316985
6 13 0.149077
7 13 0.995227
8 13 0.164615
9 13 0.614262
10 13 0.885609
11 13 0.357344
12 13 0.110662
13 13 0.578094
14 13 0.0670415
15 13 0.341489
16 13 0.911716
17 13 0.99235
18 13 0.189299
19 13 0.157057
20 13 0.984246
21 13 0.585877
22 13 0.711629
23 13 0.444858
24 13 0.821469
25 13 0.661351
26 13 0.733977
27 13 0.30725
28 13 0.154672
29 13 0.25503
30 13 0.928323
31 13 0.511453
0 14 0.800392
1 14 0.669423
2 14 0.683437
3 14 0.677325
4 14 0.986408
5 14 0.832514
6 14 0.672552
7 14 0.151023
8 14 0.446776
9 14 0.558161
10 14 0.508366
11 14 0.557437
12 14 0.136254
13 14 0.575408
14 14 0.898926
15 14 0.0479704
16 14 0.567758
17 14 0.0882246
18 14 0.205028
19 14 0.552005
20 14 0.674102
21 14 0.916656
22 14 0.996862
23 14 0.495571
24 14 0.578007
25 14 0.730839
26 14 0.802821
27 14 0.73268
28 14 0.985869
29 14 0.731144
30 14 0.244133
31 14 0.786262
0 15 0.400566
1 15 0.927569
2 15 0.463586
3 15 0.386974
4 15 0.760083
5 15 0.136138
6 15 0.537997
7 15 0.206859
8 15 0.694298
9 15 0.046363
10 15 0.764296
11 15 0.830553
12 15 0.621771
13 15 0.663222
14 15 0.878523
15 15 0.189529
16 15 0.751447
17 15 0.0835509
18 15 0.741534
19 15 0.425548
20 15 0.00020725
21 15 0.738396
22 15 0.921119
23 15 0.578215
24 15 0.469235
25 15 0.72394
26 15 0.310894
27 15 0.455104
28 15 0.455084
29 15 0.555027
30 15 0.241366
31 15 0.855651
0 16 0.482596
1 16 0.704952
2 16 0.242625
3 16 0.242679
4 16 0.84109
5 16 0.780621
6 16 0.449538
7 16 0.535389
8 16 0.826984
9 16 0.213834
10 16 0.365941
11 16 0.448755
12 16 0.877056
13 16 0.244465
14 16 0.638284
15 16 0.628503
16 16 0.328016
17 16 0.379818
18 16 0.0540519
19 16 0.328223
20 16 0.118214
21 16 0.975171
22 16 0.906437
23 16 0.587449
24 16 0.699112
25 16 0.217332
26 16 0.0425532
27 16 0.154196
28 16 0.772359
29 16 0.283919
30 16 0.00984621
31 16 0.254955
0 17 0.988872
1 17 0.252471
2 17 0.497634
3 17 0.829962
4 17 0.0330923
5 17 0.947172
6 17 0.36535
7 17 0.860077
8 17 0.161006
9 17 0.731292
10 17 0.308832
11 17 0.0380626
12 17 0.975756
13 17 0.947116
14 17 0.666566
15 17 0.303772
16 17 0.326934
17 17 0.720618
18 17 0.631995
19 17 0.445148
20 17 0.695789
21 17 0.538432
22 17 0.0325969
23 17 0.394901
24 17 0.755764
25 17 0.0751501
26 17 0.549096
27 17 0.528123
28 17 0.359069
29 17 0.558942
30 17 0.783077
31 17 0.347941
0 18 0.811413
1 18 0.280712
2 18 0.177903
3 18 0.844506
4 18 0.227884
5 18 0.543253
6 18 0.704582
7 18 0.38889
8 18 0.274544
9 18 0.0134145
10 18 0.426952
11 18 0.250301
12 18 0.960531
13 18 0.0935184
14 18 0.554072
15 18 0.287465
16 18 0.814136
17 18 0.186067
18 18 0.732614
19 18 0.509925
20 18 0.724499
21 18 0.765211
22 18 0.904826
23 18 0.480263
24 18 0.840361
25 18 0.453922
26 18 0.00838545
27 18 0.19943
28 18 0.0128646
29 18 0.791463
30 18 0.547371
31 18 0.824278
0 19 0.0721745
1 19 0.725274
2 19 0.668784
3 19 0.300058
4 19 0.268526
5 19 0.373366
6 19 0.688948
7 19 0.543071
8 19 0.386781
9 19 0.1159
10 19 0.793372
11 19 0.347312
12 19 0.209419
13 19 0.347444
14 19 0.634777
15 19 0.023555
16 19 0.533511
17 19 0.367391
18 19 0.53348
19 19 0.25801
20 19 0.132601
21 19 0.438306
22 19 0.738273
23 19 0.972962
24 19 0.892228
25 19 0.746659
26 19 0.172392
27 19 0.905093
28 19 0.538121
29 19 0.719763
30 19 0.729371
31 19 0.610296
0 20 0.445036
1 20 0.398154
2 20 0.910354
3 20 0.713563
4 20 0.77152
5 20 0.599302
6 20 0.256634
7 20 0.158301
8 20 0.715202
9 20 0.0500054
10 20 0.505613
11 20 0.924621
12 20 0.39745
13 20 0.14039
14 20 0.948176
15 20 0.930961
16 20 0.50778
17 20 0.481656
18 20 0.188971
19 20 0.640381
20 20 0.919963
21 20 0.927244
22 20 0.613343
23 20 0.812191
24 20 0.673903
25 20 0.785735
26 20 0.717284
27 20 0.212024
28 20 0.505498
29 20 0.446655
30 20 0.82232
31 20 0.950534
0 21 0.844809
1 21 0.732674
2 21 0.664097
3 21 0.61633
4 21 0.331976
5 21 0.920731
6 21 0.774631
7 21 0.0471783
8 21 0.970736
9 21 0.280243
10 21 0.971799
11 21 0.368185
12 21 0.420633
13 21 0.919975
14 21 0.299146
15 21 0.928413
16 21 0.401632
17 21 0.488117
18 21 0.568794
19 21 0.321594
20 21 0.415361
21 21 0.182138
22 21 0.133786
23 21 0.0892638
24 21 0.967873
25 21 0.85107
26 21 0.301288
27 21 0.47337
28 21 0.297725
29 21 0.123608
30 21 0.423904
31 21 0.142534
0 22 0.856282
1 22 0.0880011
2 22 0.758864
3 22 0.188258
4 22 0.0087316
5 22 0.533495
6 22 0.235436
7 22 0.979467
8 22 0.813738
9 22 0.207235
10 22 0.347653
11 22 0.234371
12 22 0.127211
13 22 0.646799
14 22 0.162784
15 22 0.528842
16 22 0.134916
17 22 0.731579
18 22 0.850437
19 22 0.550277
20 22 0.913716
21 22 0.984222
22 22 0.639541
23 22 0.881589
24 22 0.835292
25 22 0.940829
26 22 0.354959
27 22 0.133017
28 22 0.0644367
29 22 0.778863
30 22 0.27555
31 22 0.920719
0 23 0.866864
1 23 0.0344143
2 23 0.108976
3 23 0.875596
4 23 0.567909
5 23 0.344412
6 23 0.855063
7 23 0.381647
8 23 0.551648
9 23 0.202716
10 23 0.616018
11 23 0.678858
12 23 0.849515
13 23 0.778802
14 23 0.207701
15 23 0.984432
16 23 0.510381
17 23 0.0581377
18 23 0.534709
19 23 0.424097
20 23 0.0423601
21 23 0.17425
22 23 0.305686
23 23 0.877652
24 23 0.115079
25 23 0.660645
26 23 0.0106687
27 23 0.179516
28 23 0.439508
29 23 0.286219
30 23 0.100234
31 23 0.306373
0 24 0.320634
1 24 0.209211
2 24 0.181969
3 24 0.888543
4 24 0.553623
5 24 0.0370321
6 24 0.27019
7 24 0.105271
8 24 0.239748
9 24 0.886208
10 24 0.784129
11 24 0.0892639
12 24 0.66501
13 24 0.99183
14 24 0.0736956
15 24 0.175391
16 24 0.0499676
17 24 0.608405
18 24 0.599488
19 24 0.0923277
20 24 0.782655
21 24 0.905174
22 24 0.96998
23 24 0.897734
24 24 0.565819
25 24 0.980649
26 24 0.0772503
27 24 0.00532777
28 24 0.266868
29 24 0.177485
30 24 0.3117
31 24 0.587501
0 25 0.386696
1 25 0.493669
2 25 0.476044
3 25 0.940319
4 25 0.530701
5 25 0.746233
6 25 0.0455894
7 25 0.77045
8 25 0.632441
9 25 0.829719
10 25 0.859714
11 25 0.297451
12 25 0.821548
13 25 0.933409
14 25 0.472842
15 25 0.871516
16 25 0.541814
17 25 0.0723308
18 25 0.963844
19 25 0.324469
20 25 0.977505
21 25 0.933824
22 25 0.222203
23 25 0.543325
24 25 0.914472
25 25 0.299454
26 25 0.548652
27 25 0.18134
28 25 0.476938
29 25 0.860353
30 25 0.768842
31 25 0.863634
0 26 0.354022
1 26 0.244885
2 26 0.803953
3 26 0.884723
4 26 0.991119
5 26 0.849542
6 26 0.655173
7 26 0.62356
8 26 0.679261
9 26 0.514886
10 26 0.921011
11 26 0.500809
12 26 0.448295
13 26 0.393854
14 26 0.372325
15 26 0.990109
16 26 0.466185
17 26 0.336169
18 26 0.314578
19 26 0.44369
20 26 0.269993
21 26 0.536782
22 26 0.987014
23 26 0.184465
24 26 0.836236
25 26 0.535667
26 26 0.365806
27 26 0.313174
28 26 0.39602
29 26 0.134647
30 26 0.176808
31 26 0.750042
0 27 0.379533
1 27 0.980761
2 27 0.634765
3 27 0.370652
4 27 0.830303
5 27 0.289937
6 27 0.994212
7 27 0.509564
8 27 0.804824
9 27 0.915223
10 27 0.0103727
11 27 0.253119
12 27 0.309077
13 27 0.382698
14 27 0.243228
15 27 0.775261
16 27 0.718867
17 27 0.557807
18 27 0.218951
19 27 0.98886
20 27 0.0945888
21 27 0.205966
22 27 0.173325
23 27 0.930824
24 27 0.741632
25 27 0.539131
26 27 0.243998
27 27 0.137652
28 27 0.673778
29 27 0.420806
30 27 0.887694
31 27 0.0533105
0 28 0.401567
1 28 0.522458
2 28 0.423962
3 28 0.23187
4 28 0.812396
5 28 0.418174
6 28 0.741433
7 28 0.617219
8 28 0.333397
9 28 0.751806
10 28 0.870338
11 28 0.642474
12 28 0.134504
13 28 0.113567
14 28 0.417735
15 28 0.853371
16 28 0.671374
17 28 0.636686
18 28 0.842231
19 28 0.765962
20 28 0.842652
21 28 0.0155565
22 28 0.696787
23 28 0.584284
24 28 0.554687
25 28 0.940785
26 28 0.721936
27 28 0.228465
28 28 0.361591
29 28 0.60963
30 28 0.281776
31 28 0.763159
0 29 0.132088
1 29 0.705738
2 29 0.995028
3 29 0.944484
4 29 0.123911
5 29 0.736462
6 29 0.561703
7 29 0.457308
8 29 0.488268
9 29 0.432042
10 29 0.0997818
11 29 0.622772
12 29 0.545608
13 29 0.517517
14 29 0.476143
15 29 0.216982
16 29 0.154203
17 29 0.318374
18 29 0.982945
19 29 0.996855
20 29 0.333931
21 29 0.679731
22 29 0.581139
23 29 0.888618
24 29 0.620516
